year,name_first,name_last,ab,bb,so,obp,slg
2015,Orlando,Calixte,3,0,0,.000,.000
2015,Yordano,Ventura,6,0,5,.000,.000
2015,Edinson,Volquez,6,0,4,.000,.000
2015,Jeremy,Guthrie,4,0,0,.250,.250
2015,Chris,Young,4,0,1,.500,.500
2015,Kris,Medlen,0,0,0,0.0,0.0
2015,Joe,Blanton,1,0,0,.000,.000
2015,Brandon,Finnegan,0,0,0,0.0,0.0
2015,Scott,Alexander,0,0,0,0.0,0.0
2015,Joba,Chamberlain,0,0,0,0.0,0.0
2015,Miguel,Almonte,0,0,0,0.0,0.0
2015,Greg,Holland,0,0,0,0.0,0.0
2015,Johnny,Cueto,0,0,0,0.0,0.0
2015,Louis,Coleman,0,0,0,0.0,0.0
2015,Jason,Frasor,0,0,0,0.0,0.0
2015,Ryan,Madson,0,0,0,0.0,0.0
2015,Franklin,Morales,0,0,0,0.0,0.0
2015,Yohan,Pino,0,0,0,0.0,0.0
2015,Danny,Duffy,0,0,0,0.0,0.0
2015,Kelvin,Herrera,0,0,0,0.0,0.0
2015,Michael,Mariot,0,0,0,0.0,0.0
2015,Luke,Hochevar,0,0,0,0.0,0.0
2015,Aaron,Brooks,0,0,0,0.0,0.0
2015,Jason,Vargas,0,0,0,0.0,0.0
2015,Wade,Davis,0,0,0,0.0,0.0
2015,Chris,Iannetta,272,41,83,.293,.335
2015,Albert,Pujols,602,50,72,.307,.480
2015,Johnny,Giavotella,453,32,59,.318,.375
2015,Erick,Aybar,597,25,73,.301,.338
2015,David,Freese,424,31,107,.323,.420
2015,Matthew,Joyce,247,30,67,.272,.291
2015,Mike,Trout,575,92,158,.402,.590
2015,Kole,Calhoun,630,45,164,.308,.422
2015,C.J.,Cron,378,17,82,.300,.439
2015,Carlos,Perez,260,19,49,.299,.346
2015,Taylor,Featherston,154,7,46,.212,.247
2015,David,Murphy,155,4,20,.281,.400
2015,Shane,Victorino,84,7,18,.292,.286
2015,Efren,Navarro,83,5,16,.295,.301
2015,Dan,Robertson,75,2,7,.299,.307
2015,Collin,Cowgill,69,4,19,.233,.290
2015,Conor,Gillaspie,64,4,13,.250,.344
2015,David,DeJesus,56,2,13,.183,.143
2015,Kaleb,Cowart,46,5,19,.255,.283
2015,Grant,Green,42,2,14,.227,.262
2015,Kyle,Kubitza,36,3,15,.256,.194
2015,Marc,Krauss,35,3,11,.211,.286
2015,Kirk,Nieuwenhuis,22,2,9,.208,.227
2015,Drew,Butera,21,0,2,.190,.190
2015,Ryan,Jackson,9,1,5,.100,.000
2015,Alfredo,Marte,6,1,1,.500,.333
2015,Jett,Bandy,2,0,0,.500,2.000
2015,Andrew,Heaney,5,0,3,.000,.000
2015,C.J.,Wilson,6,0,1,.333,.333
2015,Hector,Santiago,5,0,3,.200,.200
2015,Matt,Shoemaker,1,1,0,.500,.000
2015,Jered,Weaver,2,0,1,.000,.000
2015,Cory,Rasmus,1,0,0,.000,.000
2015,Cesar,Ramos,0,0,0,0.0,0.0
2015,Nick,Tropeano,0,0,0,0.0,0.0
2015,Adam,Wilk,0,0,0,0.0,0.0
2015,Jo-Jo,Reyes,0,0,0,0.0,0.0
2015,Trevor,Gott,0,0,0,0.0,0.0
2015,Wesley,Wright,0,0,0,0.0,0.0
2015,Drew,Rucinski,0,0,0,0.0,0.0
2015,Huston,Street,0,0,0,0.0,0.0
2015,Fernando,Salas,0,0,0,0.0,0.0
2015,Joe,Smith,0,0,0,0.0,0.0
2015,Mat,Latos,0,0,0,0.0,0.0
2015,Ryan,Mattheus,0,0,0,0.0,0.0
2015,Mike,Morin,0,0,0,0.0,0.0
2015,Vinnie,Pestano,0,0,0,0.0,0.0
2015,Jose,Alvarez,0,0,0,0.0,0.0
2015,Cam,Bedrosian,0,0,0,0.0,0.0
2015,Edgar,Ibarra,0,0,0,0.0,0.0
2015,Garrett,Richards,0,0,0,0.0,0.0
2015,Yasmani,Grandal,355,65,92,.353,.403
2015,Adrian,Gonzalez,571,62,107,.350,.480
2015,Howie,Kendrick,464,27,82,.336,.409
2015,Jimmy,Rollins,517,44,86,.285,.358
2015,Justin,Turner,385,36,71,.370,.491
2015,Carl,Crawford,181,10,41,.304,.403
2015,Joc,Pederson,480,92,170,.346,.417
2015,Yasiel,Puig,282,26,66,.322,.436
2015,Andre,Ethier,395,43,75,.366,.486
2015,Scott,Van,222,23,62,.317,.383
2015,Alex,Guerrero,219,7,57,.261,.434
2015,Enrique,Hernandez,202,11,46,.346,.490
2015,A.J.,Ellis,181,32,38,.355,.403
2015,Chase,Utley,124,10,29,.291,.363
2015,Alberto,Callaspo,123,14,24,.336,.301
2015,Corey,Seager,98,14,19,.425,.561
2015,Juan,Uribe,81,5,9,.287,.309
2015,Chris,Heisey,55,15,17,.347,.327
2015,Justin,Ruggiano,55,3,14,.350,.618
2015,Scott,Schebler,36,3,13,.325,.500
2015,Austin,Barnes,29,6,6,.361,.276
2015,Jose,Peraza,22,2,2,.250,.318
2015,Ronald,Torreyes,6,1,1,.429,.500
2015,Darwin,Barney,4,0,0,.000,.000
2015,Clayton,Kershaw,71,2,23,.162,.155
2015,Zack,Greinke,67,1,14,.232,.343
2015,Brett,Anderson,47,5,32,.173,.106
2015,Mike,Bolsinger,38,0,23,.026,.053
2015,Alex,Wood,22,1,13,.217,.227
2015,Carlos,Frias,21,1,12,.130,.048
2015,Brandon,McCarthy,6,1,5,.143,.000
2015,Mat,Latos,6,0,1,.333,.333
2015,Ian,Thomas,3,1,1,.250,.000
2015,Scott,Baker,3,0,1,.000,.000
2015,Joe,Wieland,1,0,1,.000,.000
2015,Adam,Liberatore,2,0,2,.000,.000
2015,Brandon,Beachy,2,0,1,.000,.000
2015,Zach,Lee,2,0,0,.000,.000
2015,Eric,Surkamp,0,0,0,0.0,0.0
2015,Danny,Coulombe,1,0,1,.000,.000
2015,Luis,Avilan,1,0,0,.000,.000
2015,Chin-hui,Tsao,1,0,0,1.000,2.000
2015,Joel,Peralta,1,0,1,.000,.000
2015,David,Huff,1,0,0,.000,.000
2015,Chris,Hatcher,1,0,0,.000,.000
2015,Juan,Nicasio,1,0,0,.000,.000
2015,Sergio,Santos,0,0,0,0.0,0.0
2015,Jim,Johnson,0,0,0,0.0,0.0
2015,Paco,Rodriguez,0,0,0,0.0,0.0
2015,Matt,West,0,0,0,0.0,0.0
2015,Yimi,Garcia,0,0,0,0.0,0.0
2015,Kenley,Jansen,0,0,0,0.0,0.0
2015,J.P.,Howell,0,0,0,0.0,0.0
2015,Pedro,Baez,0,0,0,0.0,0.0
2015,Josh,Ravin,0,0,0,0.0,0.0
2015,J.T.,Realmuto,441,19,70,.290,.406
2015,Justin,Bour,409,34,101,.321,.479
2015,Dee,Gordon,615,25,91,.359,.418
2015,Adeiny,Hechavarria,470,23,78,.315,.374
2015,Martin,Prado,500,37,68,.338,.394
2015,Christian,Yelich,476,47,101,.366,.416
2015,Marcell,Ozuna,459,30,110,.308,.383
2015,Giancarlo,Stanton,279,34,95,.346,.606
2015,Ichiro,Suzuki,398,31,51,.282,.279
2015,Derek,Dietrich,250,23,65,.346,.456
2015,Mike,Morse,160,12,55,.276,.313
2015,Miguel,Rojas,142,11,16,.329,.366
2015,Cole,Gillespie,145,10,27,.333,.428
2015,Casey,McGehee,110,10,22,.250,.245
2015,Jeff,Mathis,93,7,24,.214,.290
2015,Donovan,Solano,90,1,18,.215,.244
2015,Jeff,Baker,72,8,25,.288,.375
2015,Jarrod,Saltalamacchia,29,4,12,.182,.207
2015,Tomas,Telis,27,1,3,.207,.148
2015,Jhonatan,Solano,20,1,1,.095,.100
2015,Reid,Brignac,13,3,5,.250,.077
2015,Jordany,Valdespin,4,0,1,.000,.000
2015,Don,Kelly,1,0,0,.000,.000
2015,Tom,Koehler,50,2,28,.154,.140
2015,Dan,Haren,32,2,12,.206,.188
2015,David,Phelps,34,0,16,.143,.118
2015,Justin,Nicolino,25,0,8,.040,.040
2015,Mat,Latos,18,0,6,.278,.278
2015,Brad,Hand,17,0,5,.118,.118
2015,Jose,Fernandez,18,0,4,.167,.389
2015,Adam,Conley,18,0,8,.222,.222
2015,Jarred,Cosart,17,0,8,.059,.059
2015,Jose,Urena,13,0,9,.077,.077
2015,Chris,Narveson,6,0,4,.000,.000
2015,Henderson,Alvarez,6,0,1,.333,.500
2015,Andre,Rienzo,2,0,0,.000,.000
2015,Carter,Capps,2,0,1,.500,.500
2015,Mike,Dunn,1,0,0,1.000,1.000
2015,Kendry,Flores,1,0,1,.000,.000
2015,Erik,Cordier,0,0,0,0.0,0.0
2015,Vin,Mazzaro,0,0,0,0.0,0.0
2015,AJ,Ramos,0,0,0,0.0,0.0
2015,Steve,Cishek,0,0,0,0.0,0.0
2015,Sam,Dyson,0,0,0,0.0,0.0
2015,Kyle,Barraclough,0,0,0,0.0,0.0
2015,Brian,Ellington,0,0,0,0.0,0.0
2015,Nick,Masset,0,0,0,0.0,0.0
2015,Chris,Reed,0,0,0,0.0,0.0
2015,Bryan,Morris,0,0,0,0.0,0.0
2015,Raudel,Lazo,0,0,0,0.0,0.0
2015,Scott,McGough,0,0,0,0.0,0.0
2015,Jonathan,Lucroy,371,36,64,.326,.391
2015,Adam,Lind,502,66,100,.360,.460
2015,Scooter,Gennett,375,12,68,.294,.381
2015,Jean,Segura,560,13,93,.281,.336
2015,Aramis,Ramirez,279,16,42,.295,.430
2015,Khris,Davis,392,44,122,.323,.505
2015,Carlos,Gomez,286,23,70,.328,.423
2015,Ryan,Braun,506,54,115,.356,.498
2015,Gerardo,Parra,323,20,57,.369,.517
2015,Elian,Herrera,256,18,72,.290,.395
2015,Martin,Maldonado,229,23,65,.282,.293
2015,Hernan,Perez,230,4,48,.281,.365
2015,Shane,Peterson,201,20,55,.324,.353
2015,Jason,Rogers,152,15,34,.367,.441
2015,Domingo,Santana,121,18,46,.345,.421
2015,Logan,Schafer,122,12,29,.299,.311
2015,Hector,Gomez,127,3,40,.212,.323
2015,Luis,Sardinas,97,6,25,.240,.216
2015,Juan,Centeno,21,2,7,.130,.095
2015,Nevin,Ashley,20,0,8,.143,.150
2015,Luis,Jimenez,15,1,6,.125,.067
2015,Yadiel,Rivera,14,0,4,.071,.071
2015,Michael,Reed,6,0,3,.333,.500
2015,Jimmy,Nelson,55,1,34,.125,.127
2015,Matt,Garza,39,1,21,.100,.077
2015,Taylor,Jungmann,37,1,12,.289,.324
2015,Kyle,Lohse,39,0,10,.231,.256
2015,Wily,Peralta,30,3,15,.121,.033
2015,Mike,Fiers,30,0,12,.100,.100
2015,Zach,Davies,13,0,3,.077,.077
2015,Tyler,Cravy,8,0,3,.000,.000
2015,Ariel,Pena,7,0,6,.000,.000
2015,David,Goforth,3,0,3,.000,.000
2015,Michael,Blazek,4,0,2,.250,.500
2015,Tyler,Wagner,3,0,2,.000,.000
2015,Jorge,Lopez,2,0,2,.000,.000
2015,Tyler,Thornburg,3,0,1,.000,.000
2015,Rob,Wooten,1,0,0,.000,.000
2015,Brandon,Kintzler,1,0,0,.000,.000
2015,Cesar,Jimenez,0,0,0,0.0,0.0
2015,Corey,Knebel,0,0,0,0.0,0.0
2015,Yhonathan,Barrios,0,0,0,0.0,0.0
2015,Jeremy,Jeffress,0,0,0,0.0,0.0
2015,Adrian,Houser,0,0,0,0.0,0.0
2015,Preston,Guilmet,0,0,0,0.0,0.0
2015,Francisco,Rodriguez,0,0,0,0.0,0.0
2015,Neal,Cotts,0,0,0,0.0,0.0
2015,Will,Smith,0,0,0,0.0,0.0
2015,Jonathan,Broxton,0,0,0,0.0,0.0
2015,Kurt,Suzuki,433,29,59,.296,.314
2015,Joe,Mauer,592,67,112,.338,.380
2015,Brian,Dozier,628,61,148,.307,.444
2015,Eduardo,Escobar,409,28,86,.309,.445
2015,Trevor,Plouffe,573,50,124,.307,.435
2015,Eddie,Rosario,453,15,118,.289,.459
2015,Aaron,Hicks,352,34,66,.323,.398
2015,Torii,Hunter,521,35,105,.293,.409
2015,Miguel,Sano,279,53,119,.385,.530
2015,Danny,Santana,261,6,68,.241,.291
2015,Eduardo,Nunez,188,12,29,.327,.431
2015,Shane,Robinson,180,12,29,.299,.322
2015,Kennys,Vargas,175,9,54,.277,.349
2015,Byron,Buxton,129,6,44,.250,.326
2015,Chris,Herrmann,103,7,37,.214,.272
2015,Jordan,Schafer,69,3,23,.250,.261
2015,Oswaldo,Arcia,58,4,15,.338,.379
2015,Eric,Fryer,22,5,11,.370,.318
2015,Jorge,Polanco,10,2,1,.417,.300
2015,Max,Kepler,7,0,3,.143,.143
2015,Doug,Bernier,5,1,3,.333,.400
2015,Kyle,Gibson,5,0,2,.200,.200
2015,Phil,Hughes,3,0,0,.000,.000
2015,Trevor,May,3,0,3,.000,.000
2015,Ricky,Nolasco,3,0,3,.000,.000
2015,Mike,Pelfrey,3,0,1,.667,.667
2015,Tommy,Milone,2,0,1,.000,.000
2015,Brian,Duensing,1,0,0,.000,.000
2015,Ervin,Santana,0,0,0,0.0,0.0
2015,J.R.,Graham,0,0,0,0.0,0.0
2015,Alex,Meyer,0,0,0,0.0,0.0
2015,Tyler,Duffey,0,0,0,0.0,0.0
2015,Kevin,Jepsen,0,0,0,0.0,0.0
2015,Michael,Tonkin,0,0,0,0.0,0.0
2015,Tim,Stauffer,0,0,0,0.0,0.0
2015,Glen,Perkins,0,0,0,0.0,0.0
2015,Ryan,O'Rourke,0,0,0,0.0,0.0
2015,Ryan,Pressly,0,0,0,0.0,0.0
2015,Aaron,Thompson,0,0,0,0.0,0.0
2015,Neal,Cotts,0,0,0,0.0,0.0
2015,Caleb,Thielbar,0,0,0,0.0,0.0
2015,A.J.,Achter,0,0,0,0.0,0.0
2015,Blaine,Boyer,0,0,0,0.0,0.0
2015,Casey,Fien,0,0,0,0.0,0.0
2015,Kevin,Plawecki,233,17,60,.280,.296
2015,Lucas,Duda,471,66,138,.352,.486
2015,Daniel,Murphy,499,31,38,.322,.449
2015,Wilmer,Flores,483,19,63,.295,.408
2015,Eric,Campbell,173,26,37,.312,.295
2015,Michael,Cuddyer,379,24,88,.309,.391
2015,Juan,Lagares,441,16,87,.289,.358
2015,Curtis,Granderson,580,91,151,.364,.457
2015,Ruben,Tejada,360,38,70,.338,.350
2015,Travis,d'Arnaud,239,23,49,.340,.485
2015,Yoenis,Cespedes,230,14,54,.337,.604
2015,Michael,Conforto,174,17,39,.335,.506
2015,David,Wright,152,22,36,.379,.434
2015,Juan,Uribe,128,14,34,.301,.430
2015,Kelly,Johnson,128,10,38,.304,.414
2015,John,Mayberry,110,9,33,.227,.318
2015,Kirk,Nieuwenhuis,106,8,40,.282,.406
2015,Dilson,Herrera,90,11,23,.311,.367
2015,Anthony,Recker,80,11,35,.239,.213
2015,Darrell,Ceciliani,68,4,25,.270,.279
2015,Johnny,Monell,48,4,13,.231,.208
2015,Daniel,Muno,27,4,11,.258,.185
2015,Eric,Young,8,0,1,.111,.000
2015,Matt,Harvey,65,0,31,.108,.185
2015,Jacob,deGrom,59,3,16,.226,.203
2015,Bartolo,Colon,58,0,24,.150,.155
2015,Jon,Niese,52,5,18,.246,.192
2015,Noah,Syndergaard,43,1,26,.227,.302
2015,Steven,Matz,14,0,1,.286,.357
2015,Dillon,Gee,10,0,5,.100,.100
2015,Logan,Verrett,7,0,2,.000,.000
2015,Sean,Gilmartin,6,0,3,.333,.333
2015,Rafael,Montero,2,0,1,.000,.000
2015,Alex,Torres,1,0,0,.000,.000
2015,Tyler,Clippard,1,0,0,.000,.000
2015,Erik,Goeddel,1,0,0,.000,.000
2015,Carlos,Torres,1,0,0,1.000,1.000
2015,Addison,Reed,0,0,0,0.0,0.0
2015,Eric,O'Flaherty,0,0,0,0.0,0.0
2015,Buddy,Carlyle,0,0,0,0.0,0.0
2015,Jeurys,Familia,0,0,0,0.0,0.0
2015,Bobby,Parnell,0,0,0,0.0,0.0
2015,Hansel,Robles,0,0,0,0.0,0.0
2015,Tim,Stauffer,0,0,0,0.0,0.0
2015,Jerry,Blevins,0,0,0,0.0,0.0
2015,Jenrry,Mejia,0,0,0,0.0,0.0
2015,Jack,Leathersich,0,0,0,0.0,0.0
2015,Dario,Alvarez,0,0,0,0.0,0.0
2015,Akeel,Morris,0,0,0,0.0,0.0
2015,Brian,McCann,465,52,97,.320,.437
2015,Mark,Teixeira,392,59,85,.357,.548
2015,Stephen,Drew,383,37,71,.271,.381
2015,Didi,Gregorius,525,33,85,.318,.370
2015,Chase,Headley,580,51,135,.324,.369
2015,Brett,Gardner,571,68,135,.343,.399
2015,Jacoby,Ellsbury,452,35,86,.318,.345
2015,Carlos,Beltran,478,45,85,.337,.471
2015,Alex,Rodriguez,523,84,145,.356,.486
2015,Chris,Young,318,30,73,.320,.453
2015,Greg,Bird,157,19,53,.343,.529
2015,J.R.,Murphy,155,12,43,.327,.406
2015,Garrett,Jones,144,8,37,.257,.361
2015,Brendan,Ryan,96,5,29,.275,.333
2015,Jose,Pirela,74,2,16,.247,.311
2015,Dustin,Ackley,52,4,7,.333,.654
2015,Gregorio,Petit,42,3,16,.217,.238
2015,Rob,Refsnyder,43,3,7,.348,.512
2015,Ramon,Flores,32,0,4,.219,.250
2015,Slade,Heathcott,25,2,5,.429,.720
2015,Mason,Williams,21,1,3,.318,.571
2015,Cole,Figueroa,8,0,0,.250,.500
2015,Gary,Sanchez,2,0,1,.000,.000
2015,Rico,Noel,2,0,0,.500,.500
2015,Austin,Romine,2,0,0,.000,.000
2015,Masahiro,Tanaka,7,1,2,.125,.000
2015,Nathan,Eovaldi,5,0,2,.000,.000
2015,CC,Sabathia,3,0,2,.000,.000
2015,Adam,Warren,3,0,1,.000,.000
2015,Luis,Severino,2,0,0,.000,.000
2015,Michael,Pineda,2,0,1,.000,.000
2015,Branden,Pinder,1,0,0,1.000,2.000
2015,Bryan,Mitchell,1,0,1,.000,.000
2015,Chris,Capuano,1,0,0,.000,.000
2015,Sergio,Santos,0,0,0,0.0,0.0
2015,Danny,Burawa,0,0,0,0.0,0.0
2015,David,Carpenter,0,0,0,0.0,0.0
2015,Andrew,Miller,0,0,0,0.0,0.0
2015,Dellin,Betances,0,0,0,0.0,0.0
2015,Diego,Moreno,0,0,0,0.0,0.0
2015,Caleb,Cotham,0,0,0,0.0,0.0
2015,James,Pazos,0,0,0,0.0,0.0
2015,Andrew,Bailey,0,0,0,0.0,0.0
2015,Ivan,Nova,0,0,0,0.0,0.0
2015,Jose,Ramirez,0,0,0,0.0,0.0
2015,Jose,De,0,0,0,0.0,0.0
2015,Nick,Goody,0,0,0,0.0,0.0
2015,Kyle,Davies,0,0,0,0.0,0.0
2015,Chris,Martin,0,0,0,0.0,0.0
2015,Matt,Tracy,0,0,0,0.0,0.0
2015,Justin,Wilson,0,0,0,0.0,0.0
2015,Esmil,Rogers,0,0,0,0.0,0.0
2015,Chase,Whitley,0,0,0,0.0,0.0
2015,Jacob,Lindgren,0,0,0,0.0,0.0
2015,Chasen,Shreve,0,0,0,0.0,0.0
2015,Nick,Rumbelow,0,0,0,0.0,0.0
2015,Stephen,Vogt,445,56,97,.341,.443
2015,Mark,Canha,441,33,96,.315,.426
2015,Eric,Sogard,372,23,50,.294,.304
2015,Marcus,Semien,556,42,132,.310,.405
2015,Brett,Lawrie,562,28,144,.299,.407
2015,Sam,Fuld,290,30,55,.276,.293
2015,Billy,Burns,520,26,81,.334,.392
2015,Josh,Reddick,526,49,65,.333,.449
2015,Billy,Butler,538,52,101,.323,.390
2015,Ben,Zobrist,235,33,26,.354,.447
2015,Josh,Phegley,225,14,51,.300,.449
2015,Ike,Davis,214,23,44,.301,.350
2015,Danny,Valencia,183,20,40,.356,.530
2015,Coco,Crisp,126,13,25,.252,.222
2015,Jake,Smolinski,106,8,19,.288,.462
2015,Max,Muncy,102,9,31,.268,.392
2015,Craig,Gentry,50,4,15,.196,.200
2015,Carson,Blair,31,4,18,.229,.226
2015,Cody,Ross,22,3,6,.200,.091
2015,Tyler,Ladendorf,17,1,2,.278,.353
2015,Jason,Pridie,9,1,4,.100,.000
2015,Bryan,Anderson,5,1,1,.429,.400
2015,Andy,Parrino,6,2,5,.250,.000
2015,Sonny,Gray,6,0,4,.167,.167
2015,Jesse,Chavez,3,0,2,.333,.333
2015,Jesse,Hahn,3,0,2,.000,.000
2015,Scott,Kazmir,2,0,1,.500,.500
2015,Chris,Bassitt,2,0,1,.000,.000
2015,Aaron,Brooks,2,0,0,.000,.000
2015,Pat,Venditte,1,0,1,.000,.000
2015,Barry,Zito,0,0,0,0.0,0.0
2015,Eric,O'Flaherty,0,0,0,0.0,0.0
2015,Kendall,Graveman,0,0,0,0.0,0.0
2015,Tyler,Clippard,0,0,0,0.0,0.0
2015,Danny,Coulombe,0,0,0,0.0,0.0
2015,Edward,Mujica,0,0,0,0.0,0.0
2015,Sean,Doolittle,0,0,0,0.0,0.0
2015,Felix,Doubront,0,0,0,0.0,0.0
2015,Angel,Castro,0,0,0,0.0,0.0
2015,Drew,Pomeranz,0,0,0,0.0,0.0
2015,Fernando,Abad,0,0,0,0.0,0.0
2015,Cody,Martin,0,0,0,0.0,0.0
2015,Ryan,Dull,0,0,0,0.0,0.0
2015,Fernando,Rodriguez,0,0,0,0.0,0.0
2015,Dan,Otero,0,0,0,0.0,0.0
2015,Chad,Smith,0,0,0,0.0,0.0
2015,Arnold,Leon,0,0,0,0.0,0.0
2015,Sean,Nolin,0,0,0,0.0,0.0
2015,Brad,Mills,0,0,0,0.0,0.0
2015,Ryan,Cook,0,0,0,0.0,0.0
2015,Evan,Scribner,0,0,0,0.0,0.0
2015,R.J.,Alvarez,0,0,0,0.0,0.0
2015,Carlos,Ruiz,284,28,43,.290,.285
2015,Ryan,Howard,467,27,138,.277,.443
2015,Cesar,Hernandez,405,40,86,.339,.348
2015,Freddy,Galvis,559,30,103,.302,.343
2015,Maikel,Franco,304,26,52,.343,.497
2015,Cody,Asche,425,26,111,.294,.395
2015,Odubel,Herrera,495,28,129,.344,.418
2015,Jeff,Francoeur,326,13,77,.286,.433
2015,Ben,Revere,366,19,36,.334,.374
2015,Cameron,Rupp,270,24,71,.301,.374
2015,Darin,Ruf,268,21,69,.300,.414
2015,Chase,Utley,249,22,35,.284,.333
2015,Andres,Blanco,233,21,44,.360,.502
2015,Domonic,Brown,189,14,36,.284,.349
2015,Aaron,Altherr,137,16,41,.338,.489
2015,Grady,Sizemore,98,6,23,.288,.296
2015,Darnell,Sweeney,85,13,27,.286,.353
2015,Brian,Bogusevic,58,3,21,.295,.414
2015,Erik,Kratz,22,1,3,.261,.318
2015,Chase,d'Arnaud,17,1,7,.222,.294
2015,Jordan,Danks,4,0,2,.000,.000
2015,Aaron,Harang,48,1,18,.184,.188
2015,Cole,Hamels,39,0,15,.154,.179
2015,Jerome,Williams,31,1,14,.094,.097
2015,Adam,Morgan,26,0,12,.077,.115
2015,Aaron,Nola,23,1,16,.125,.087
2015,Sean,O'Sullivan,20,1,10,.143,.150
2015,David,Buchanan,20,2,8,.273,.250
2015,Jerad,Eickhoff,14,0,7,.143,.143
2015,Chad,Billingsley,13,0,5,.077,.308
2015,Severino,Gonzalez,10,1,4,.182,.100
2015,Kevin,Correia,6,0,1,.167,.167
2015,Alec,Asher,6,0,3,.333,.500
2015,Dustin,McGowan,3,0,3,.000,.000
2015,Adam,Loewen,3,0,0,.333,.333
2015,Justin,De,3,0,1,.333,.333
2015,Jeanmar,Gomez,1,0,1,.000,.000
2015,Elvis,Araujo,1,0,1,.000,.000
2015,Hector,Neris,1,0,1,.000,.000
2015,Phillippe,Aumont,0,1,0,1.000,0.0
2015,Cesar,Jimenez,0,0,0,0.0,0.0
2015,Kenny,Roberts,0,0,0,0.0,0.0
2015,Ken,Giles,0,0,0,0.0,0.0
2015,Dalier,Hinojosa,0,0,0,0.0,0.0
2015,Luis,Garcia,0,0,0,0.0,0.0
2015,Nefi,Ogando,0,0,0,0.0,0.0
2015,Colton,Murray,0,0,0,0.0,0.0
2015,Seth,Rosin,0,0,0,0.0,0.0
2015,Jake,Diekman,0,0,0,0.0,0.0
2015,Jonathan,Papelbon,0,0,0,0.0,0.0
2015,Francisco,Cervelli,451,46,94,.370,.401
2015,Pedro,Alvarez,437,48,131,.318,.469
2015,Neil,Walker,543,44,110,.328,.427
2015,Jordy,Mercer,394,27,73,.293,.320
2015,Jung,Ho,421,28,99,.355,.461
2015,Starling,Marte,579,27,123,.337,.444
2015,Andrew,McCutchen,566,98,133,.401,.488
2015,Gregory,Polanco,593,55,121,.320,.381
2015,Josh,Harrison,418,19,71,.327,.390
2015,Sean,Rodriguez,224,5,63,.281,.362
2015,Aramis,Ramirez,196,15,26,.299,.413
2015,Chris,Stewart,159,6,29,.320,.340
2015,Mike,Morse,69,11,21,.390,.391
2015,Travis,Ishikawa,58,8,17,.318,.328
2015,Corey,Hart,54,1,19,.246,.352
2015,Jose,Tabata,38,2,7,.341,.289
2015,Jaff,Decker,28,7,9,.371,.321
2015,Travis,Snider,26,3,10,.276,.423
2015,Andrew,Lambo,25,2,8,.111,.080
2015,Pedro,Florimon,23,2,12,.160,.174
2015,Steve,Lombardozzi,10,1,4,.091,.000
2015,Tony,Sanchez,8,1,3,.444,.375
2015,Brent,Morel,7,0,3,.286,.429
2015,Gorkys,Hernandez,5,0,0,.000,.000
2015,Keon,Broxton,2,0,1,.000,.000
2015,Elias,Diaz,2,0,1,.000,.000
2015,Gerrit,Cole,60,2,28,.177,.150
2015,Francisco,Liriano,65,0,28,.169,.246
2015,Jeff,Locke,45,2,18,.106,.089
2015,A.J.,Burnett,42,0,20,.116,.190
2015,Charlie,Morton,36,1,18,.054,.028
2015,J.A.,Happ,22,0,13,.091,.091
2015,Vance,Worley,17,0,6,.176,.235
2015,Joe,Blanton,3,0,1,.000,.000
2015,Antonio,Bastardo,2,0,2,.000,.000
2015,Casey,Sadler,1,0,0,.000,.000
2015,Deolis,Guerra,1,0,0,.000,.000
2015,Radhames,Liz,1,0,0,.000,.000
2015,Jared,Hughes,0,0,0,0.0,0.0
2015,Mark,Melancon,0,0,0,0.0,0.0
2015,Tony,Watson,0,0,0,0.0,0.0
2015,Joakim,Soria,0,0,0,0.0,0.0
2015,Bobby,LaFromboise,0,0,0,0.0,0.0
2015,Rob,Scahill,0,0,0,0.0,0.0
2015,Chris,Volstad,0,0,0,0.0,0.0
2015,Arquimedes,Caminero,0,0,0,0.0,0.0
2015,Derek,Norris,515,35,131,.305,.404
2015,Yonder,Alonso,354,42,48,.361,.381
2015,Jedd,Gyorko,421,27,107,.297,.397
2015,Alexi,Amarista,324,24,55,.257,.287
2015,Yangervis,Solarte,526,34,56,.320,.428
2015,Justin,Upton,542,68,159,.336,.454
2015,Will,Venable,283,25,73,.318,.378
2015,Matt,Kemp,596,39,147,.312,.443
2015,Cory,Spangenberg,303,28,75,.333,.399
2015,Will,Middlebrooks,255,11,60,.241,.361
2015,Wil,Myers,225,27,55,.336,.427
2015,Melvin,Upton,205,21,62,.327,.429
2015,Clint,Barmes,207,10,55,.281,.353
2015,Austin,Hedges,137,8,38,.215,.248
2015,Brett,Wallace,96,10,31,.374,.521
2015,Travis,Jankowski,90,4,24,.245,.344
2015,Abraham,Almonte,54,5,19,.271,.259
2015,Wil,Nieves,13,1,4,.143,.308
2015,Cody,Decker,11,0,5,.000,.000
2015,Rocky,Gale,10,0,1,.100,.100
2015,Alex,Dickerson,8,0,3,.250,.250
2015,James,Shields,68,1,28,.145,.162
2015,Tyson,Ross,56,2,19,.283,.357
2015,Andrew,Cashner,60,1,24,.098,.083
2015,Ian,Kennedy,42,0,23,.095,.167
2015,Odrisamer,Despaigne,30,1,11,.097,.100
2015,Colin,Rea,9,1,4,.300,.333
2015,Brandon,Morrow,9,1,8,.100,.000
