pitcher_id,game_id,StartVsRelief,pitch_count
447714,gid_2016_04_12_atlmlb_wasmlb_1,Reliever,1
447714,gid_2016_04_15_atlmlb_miamlb_1,Reliever,3
447714,gid_2016_04_17_atlmlb_miamlb_1,Reliever,8
447714,gid_2016_04_20_lanmlb_atlmlb_1,Reliever,2
447714,gid_2016_04_21_lanmlb_atlmlb_1,Reliever,3
447714,gid_2016_04_22_nynmlb_atlmlb_1,Reliever,9
447714,gid_2016_04_26_bosmlb_atlmlb_1,Reliever,12
447714,gid_2016_04_28_atlmlb_bosmlb_1,Reliever,9
447714,gid_2016_04_29_atlmlb_chnmlb_1,Reliever,3
448178,gid_2016_04_04_minmlb_balmlb_1,Reliever,13
448178,gid_2016_04_08_minmlb_kcamlb_1,Reliever,17
448178,gid_2016_04_10_minmlb_kcamlb_1,Reliever,14
448178,gid_2016_04_15_anamlb_minmlb_1,Reliever,17
448178,gid_2016_04_16_anamlb_minmlb_1,Reliever,13
448178,gid_2016_04_17_anamlb_minmlb_1,Reliever,11
448178,gid_2016_04_19_milmlb_minmlb_1,Reliever,10
448178,gid_2016_04_24_minmlb_wasmlb_1,Reliever,26
448178,gid_2016_04_25_clemlb_minmlb_1,Reliever,13
448178,gid_2016_04_26_clemlb_minmlb_1,Reliever,15
448179,gid_2016_04_04_chamlb_oakmlb_1,Starter,66
448179,gid_2016_04_09_oakmlb_seamlb_1,Starter,99
448179,gid_2016_04_15_kcamlb_oakmlb_1,Starter,106
448179,gid_2016_04_21_oakmlb_nyamlb_1,Starter,104
448179,gid_2016_04_26_oakmlb_detmlb_1,Starter,106
448281,gid_2016_04_04_chamlb_oakmlb_1,Reliever,8
448281,gid_2016_04_05_chamlb_oakmlb_1,Reliever,12
448281,gid_2016_04_08_oakmlb_seamlb_1,Reliever,13
448281,gid_2016_04_10_oakmlb_seamlb_1,Reliever,11
448281,gid_2016_04_12_anamlb_oakmlb_1,Reliever,15
448281,gid_2016_04_15_kcamlb_oakmlb_1,Reliever,12
448281,gid_2016_04_16_kcamlb_oakmlb_1,Reliever,7
448281,gid_2016_04_19_oakmlb_nyamlb_1,Reliever,11
448281,gid_2016_04_20_oakmlb_nyamlb_1,Reliever,8
448281,gid_2016_04_22_oakmlb_tormlb_1,Reliever,10
448281,gid_2016_04_26_oakmlb_detmlb_1,Reliever,16
448281,gid_2016_04_28_oakmlb_detmlb_1,Reliever,14
448281,gid_2016_04_29_houmlb_oakmlb_1,Reliever,25
448306,gid_2016_04_05_lanmlb_sdnmlb_1,Starter,81
448306,gid_2016_04_10_sdnmlb_colmlb_1,Starter,93
448306,gid_2016_04_15_arimlb_sdnmlb_1,Starter,105
448306,gid_2016_04_21_pitmlb_sdnmlb_1,Starter,104
448306,gid_2016_04_26_sdnmlb_sfnmlb_1,Starter,94
448609,gid_2016_04_06_houmlb_nyamlb_1,Reliever,30
448609,gid_2016_04_07_houmlb_nyamlb_1,Reliever,15
448609,gid_2016_04_11_kcamlb_houmlb_1,Reliever,22
448609,gid_2016_04_13_kcamlb_houmlb_1,Reliever,4
448609,gid_2016_04_14_kcamlb_houmlb_1,Reliever,18
448609,gid_2016_04_17_detmlb_houmlb_1,Reliever,17
448609,gid_2016_04_20_houmlb_texmlb_1,Reliever,7
448609,gid_2016_04_22_bosmlb_houmlb_1,Reliever,12
448609,gid_2016_04_24_bosmlb_houmlb_1,Reliever,20
448609,gid_2016_04_27_houmlb_seamlb_1,Reliever,11
448609,gid_2016_04_29_houmlb_oakmlb_1,Reliever,7
448614,gid_2016_04_04_sfnmlb_milmlb_1,Reliever,26
448614,gid_2016_04_08_houmlb_milmlb_1,Reliever,32
448614,gid_2016_04_11_milmlb_slnmlb_1,Reliever,14
448614,gid_2016_04_16_milmlb_pitmlb_1,Reliever,22
448614,gid_2016_04_17_milmlb_pitmlb_1,Reliever,29
448614,gid_2016_04_20_minmlb_milmlb_1,Reliever,11
448614,gid_2016_04_21_minmlb_milmlb_1,Reliever,19
448614,gid_2016_04_23_phimlb_milmlb_1,Reliever,36
448614,gid_2016_04_26_milmlb_chnmlb_1,Reliever,12
448614,gid_2016_04_28_milmlb_chnmlb_1,Reliever,23
448614,gid_2016_04_30_miamlb_milmlb_1,Reliever,17
448802,gid_2016_04_08_slnmlb_atlmlb_1,Starter,94
448802,gid_2016_04_14_milmlb_slnmlb_1,Starter,104
448802,gid_2016_04_19_chnmlb_slnmlb_1,Starter,98
448802,gid_2016_04_25_slnmlb_arimlb_1,Starter,92
448802,gid_2016_04_30_wasmlb_slnmlb_1,Starter,95
449097,gid_2016_04_04_wasmlb_atlmlb_1,Reliever,9
449097,gid_2016_04_06_wasmlb_atlmlb_1,Reliever,14
449097,gid_2016_04_10_miamlb_wasmlb_1,Reliever,19
449097,gid_2016_04_11_atlmlb_wasmlb_1,Reliever,20
449097,gid_2016_04_13_atlmlb_wasmlb_1,Reliever,8
449097,gid_2016_04_17_wasmlb_phimlb_1,Reliever,16
449097,gid_2016_04_20_wasmlb_miamlb_1,Reliever,19
449097,gid_2016_04_23_minmlb_wasmlb_1,Reliever,12
449097,gid_2016_04_24_minmlb_wasmlb_1,Reliever,2
449097,gid_2016_04_28_phimlb_wasmlb_1,Reliever,18
449097,gid_2016_04_29_wasmlb_slnmlb_1,Reliever,12
449104,gid_2016_04_05_nynmlb_kcamlb_1,Reliever,13
449104,gid_2016_04_08_phimlb_nynmlb_1,Reliever,11
449104,gid_2016_04_10_phimlb_nynmlb_1,Reliever,17
449104,gid_2016_04_12_miamlb_nynmlb_1,Reliever,34
449104,gid_2016_04_13_miamlb_nynmlb_1,Reliever,14
449104,gid_2016_04_16_nynmlb_clemlb_1,Reliever,18
449104,gid_2016_04_19_nynmlb_phimlb_1,Reliever,5
449104,gid_2016_04_20_nynmlb_phimlb_1,Reliever,15
449104,gid_2016_04_22_nynmlb_atlmlb_1,Reliever,2
449104,gid_2016_04_24_nynmlb_atlmlb_1,Reliever,5
449104,gid_2016_04_27_cinmlb_nynmlb_1,Reliever,19
449104,gid_2016_04_30_sfnmlb_nynmlb_1,Reliever,23
450172,gid_2016_04_03_nynmlb_kcamlb_1,Starter,106
450172,gid_2016_04_10_minmlb_kcamlb_1,Starter,103
450172,gid_2016_04_15_kcamlb_oakmlb_1,Starter,103
450172,gid_2016_04_21_detmlb_kcamlb_1,Starter,112
450172,gid_2016_04_26_kcamlb_anamlb_1,Starter,99
450203,gid_2016_04_07_phimlb_cinmlb_1,Starter,67
450203,gid_2016_04_12_sdnmlb_phimlb_1,Starter,100
450203,gid_2016_04_17_wasmlb_phimlb_1,Starter,80
450203,gid_2016_04_23_phimlb_milmlb_1,Starter,29
450212,gid_2016_04_06_houmlb_nyamlb_1,Reliever,11
450212,gid_2016_04_09_houmlb_milmlb_1,Reliever,18
450212,gid_2016_04_10_houmlb_milmlb_1,Reliever,5
450212,gid_2016_04_13_kcamlb_houmlb_1,Reliever,5
450212,gid_2016_04_16_detmlb_houmlb_1,Reliever,15
450212,gid_2016_04_17_detmlb_houmlb_1,Reliever,8
450212,gid_2016_04_21_houmlb_texmlb_1,Reliever,15
450212,gid_2016_04_23_bosmlb_houmlb_1,Reliever,14
450212,gid_2016_04_24_bosmlb_houmlb_1,Reliever,3
450212,gid_2016_04_29_houmlb_oakmlb_1,Reliever,11
450275,gid_2016_04_05_detmlb_miamlb_1,Reliever,13
450275,gid_2016_04_06_detmlb_miamlb_1,Reliever,16
450275,gid_2016_04_11_pitmlb_detmlb_1,Reliever,13
450275,gid_2016_04_13_detmlb_pitmlb_1,Reliever,25
450275,gid_2016_04_14_detmlb_pitmlb_1,Reliever,22
450275,gid_2016_04_16_detmlb_houmlb_1,Reliever,9
450275,gid_2016_04_20_detmlb_kcamlb_1,Reliever,6
450275,gid_2016_04_25_oakmlb_detmlb_1,Reliever,4
450275,gid_2016_04_30_detmlb_minmlb_1,Reliever,14
450282,gid_2016_04_09_minmlb_kcamlb_1,Reliever,27
450282,gid_2016_04_10_minmlb_kcamlb_1,Reliever,21
450308,gid_2016_04_10_texmlb_anamlb_1,Starter,84
450308,gid_2016_04_16_anamlb_minmlb_1,Starter,96
450308,gid_2016_04_21_anamlb_chamlb_1,Starter,93
450308,gid_2016_04_26_kcamlb_anamlb_1,Starter,90
450665,gid_2016_04_12_kcamlb_houmlb_1,Starter,97
450665,gid_2016_04_17_kcamlb_oakmlb_1,Starter,86
450665,gid_2016_04_23_balmlb_kcamlb_1,Starter,67
450665,gid_2016_04_29_kcamlb_seamlb_1,Starter,103
450729,gid_2016_04_09_houmlb_milmlb_1,Starter,86
450729,gid_2016_04_14_kcamlb_houmlb_1,Starter,85
450729,gid_2016_04_20_houmlb_texmlb_1,Starter,96
450729,gid_2016_04_25_houmlb_seamlb_1,Starter,113
451085,gid_2016_04_23_balmlb_kcamlb_1,Reliever,16
451085,gid_2016_04_25_balmlb_tbamlb_1,Reliever,18
451085,gid_2016_04_30_chamlb_balmlb_1,Reliever,7
451584,gid_2016_04_03_nynmlb_kcamlb_1,Reliever,26
451584,gid_2016_04_08_minmlb_kcamlb_1,Reliever,26
451584,gid_2016_04_10_minmlb_kcamlb_1,Reliever,11
451584,gid_2016_04_12_kcamlb_houmlb_1,Reliever,33
451584,gid_2016_04_14_kcamlb_houmlb_1,Reliever,8
451584,gid_2016_04_15_kcamlb_oakmlb_1,Reliever,11
451584,gid_2016_04_19_detmlb_kcamlb_1,Reliever,17
451584,gid_2016_04_22_balmlb_kcamlb_1,Reliever,9
451584,gid_2016_04_30_kcamlb_seamlb_1,Reliever,21
451596,gid_2016_04_06_minmlb_balmlb_1,Starter,89
451596,gid_2016_04_11_balmlb_bosmlb_1,Starter,96
451596,gid_2016_04_16_balmlb_texmlb_1,Starter,105
451596,gid_2016_04_22_balmlb_kcamlb_1,Starter,45
451661,gid_2016_04_06_houmlb_nyamlb_1,Reliever,43
451661,gid_2016_04_08_houmlb_milmlb_1,Reliever,25
451661,gid_2016_04_10_houmlb_milmlb_1,Reliever,11
451661,gid_2016_04_11_kcamlb_houmlb_1,Reliever,8
451661,gid_2016_04_14_kcamlb_houmlb_1,Reliever,13
451661,gid_2016_04_16_detmlb_houmlb_1,Reliever,19
451661,gid_2016_04_19_houmlb_texmlb_1,Reliever,14
451661,gid_2016_04_21_houmlb_texmlb_1,Reliever,14
451661,gid_2016_04_23_bosmlb_houmlb_1,Reliever,11
451661,gid_2016_04_25_houmlb_seamlb_1,Reliever,11
451775,gid_2016_04_04_chamlb_oakmlb_1,Reliever,23
451775,gid_2016_04_07_chamlb_oakmlb_1,Reliever,23
451775,gid_2016_04_08_oakmlb_seamlb_1,Reliever,21
451775,gid_2016_04_13_anamlb_oakmlb_1,Reliever,22
451775,gid_2016_04_15_kcamlb_oakmlb_1,Reliever,25
451775,gid_2016_04_19_oakmlb_nyamlb_1,Reliever,30
451775,gid_2016_04_21_oakmlb_nyamlb_1,Reliever,20
451775,gid_2016_04_24_oakmlb_tormlb_1,Reliever,20
451775,gid_2016_04_25_oakmlb_detmlb_1,Reliever,12
451775,gid_2016_04_28_oakmlb_detmlb_1,Reliever,37
452657,gid_2016_04_05_chnmlb_anamlb_1,Starter,93
452657,gid_2016_04_11_cinmlb_chnmlb_1,Starter,102
452657,gid_2016_04_17_colmlb_chnmlb_1,Starter,99
452657,gid_2016_04_22_chnmlb_cinmlb_1,Starter,100
452657,gid_2016_04_29_atlmlb_chnmlb_1,Starter,106
452666,gid_2016_04_05_seamlb_texmlb_1,Reliever,12
452666,gid_2016_04_07_texmlb_anamlb_1,Reliever,16
452666,gid_2016_04_08_texmlb_anamlb_1,Reliever,29
452666,gid_2016_04_14_balmlb_texmlb_1,Reliever,2
452666,gid_2016_04_15_balmlb_texmlb_1,Reliever,23
452666,gid_2016_04_22_texmlb_chamlb_1,Reliever,24
452666,gid_2016_04_23_texmlb_chamlb_1,Reliever,15
452666,gid_2016_04_25_nyamlb_texmlb_1,Reliever,11
452666,gid_2016_04_30_anamlb_texmlb_1,Reliever,11
453178,gid_2016_04_09_minmlb_kcamlb_1,Starter,109
453178,gid_2016_04_14_kcamlb_houmlb_1,Starter,97
453178,gid_2016_04_20_detmlb_kcamlb_1,Starter,97
453178,gid_2016_04_25_kcamlb_anamlb_1,Starter,108
453192,gid_2016_04_07_houmlb_nyamlb_1,Reliever,23
453192,gid_2016_04_09_nyamlb_detmlb_1,Reliever,8
453192,gid_2016_04_12_nyamlb_tormlb_1,Reliever,12
453192,gid_2016_04_16_seamlb_nyamlb_1,Reliever,10
453192,gid_2016_04_17_seamlb_nyamlb_1,Reliever,13
453192,gid_2016_04_19_oakmlb_nyamlb_1,Reliever,8
453192,gid_2016_04_22_tbamlb_nyamlb_1,Reliever,12
453192,gid_2016_04_23_tbamlb_nyamlb_1,Reliever,9
453192,gid_2016_04_25_nyamlb_texmlb_1,Reliever,8
453214,gid_2016_04_10_bosmlb_tormlb_1,Starter,118
453214,gid_2016_04_17_tormlb_bosmlb_1,Starter,107
453214,gid_2016_04_22_bosmlb_houmlb_1,Starter,116
453214,gid_2016_04_27_atlmlb_bosmlb_1,Starter,116
453249,gid_2016_04_05_bosmlb_clemlb_1,Reliever,23
453249,gid_2016_04_08_clemlb_chamlb_1,Reliever,8
453249,gid_2016_04_16_nynmlb_clemlb_1,Reliever,8
453249,gid_2016_04_20_seamlb_clemlb_1,Reliever,16
453249,gid_2016_04_24_clemlb_detmlb_1,Reliever,6
453249,gid_2016_04_25_clemlb_minmlb_1,Reliever,7
453249,gid_2016_04_26_clemlb_minmlb_1,Reliever,16
453249,gid_2016_04_29_clemlb_phimlb_1,Reliever,15
453265,gid_2016_04_03_slnmlb_pitmlb_1,Reliever,11
453265,gid_2016_04_05_slnmlb_pitmlb_1,Reliever,19
453265,gid_2016_04_06_slnmlb_pitmlb_1,Reliever,3
453265,gid_2016_04_10_pitmlb_cinmlb_1,Reliever,9
453265,gid_2016_04_11_pitmlb_detmlb_1,Reliever,13
453265,gid_2016_04_14_detmlb_pitmlb_1,Reliever,18
453265,gid_2016_04_16_milmlb_pitmlb_1,Reliever,20
453265,gid_2016_04_22_pitmlb_arimlb_1,Reliever,25
453265,gid_2016_04_24_pitmlb_arimlb_1,Reliever,16
453265,gid_2016_04_27_pitmlb_colmlb_1,Reliever,26
453265,gid_2016_04_29_cinmlb_pitmlb_1,Reliever,17
453265,gid_2016_04_30_cinmlb_pitmlb_1,Reliever,18
453286,gid_2016_04_04_wasmlb_atlmlb_1,Starter,104
453286,gid_2016_04_11_atlmlb_wasmlb_1,Starter,96
453286,gid_2016_04_16_wasmlb_phimlb_1,Starter,108
453286,gid_2016_04_21_wasmlb_miamlb_1,Starter,99
453286,gid_2016_04_26_phimlb_wasmlb_1,Starter,116
453329,gid_2016_04_06_bosmlb_clemlb_1,Starter,94
453329,gid_2016_04_12_balmlb_bosmlb_1,Starter,98
453329,gid_2016_04_18_tormlb_bosmlb_1,Starter,97
453329,gid_2016_04_23_bosmlb_houmlb_1,Starter,106
453329,gid_2016_04_28_atlmlb_bosmlb_1,Starter,104
453343,gid_2016_04_03_slnmlb_pitmlb_1,Reliever,25
453343,gid_2016_04_05_slnmlb_pitmlb_1,Reliever,16
453343,gid_2016_04_06_slnmlb_pitmlb_1,Reliever,4
453343,gid_2016_04_08_pitmlb_cinmlb_1,Reliever,7
453343,gid_2016_04_11_pitmlb_detmlb_1,Reliever,9
453343,gid_2016_04_16_milmlb_pitmlb_1,Reliever,22
453343,gid_2016_04_21_pitmlb_sdnmlb_1,Reliever,11
453343,gid_2016_04_22_pitmlb_arimlb_1,Reliever,19
453343,gid_2016_04_24_pitmlb_arimlb_1,Reliever,16
453343,gid_2016_04_27_pitmlb_colmlb_1,Reliever,23
453343,gid_2016_04_29_cinmlb_pitmlb_1,Reliever,2
453343,gid_2016_04_30_cinmlb_pitmlb_1,Reliever,3
453385,gid_2016_04_13_cinmlb_chnmlb_1,Reliever,13
453385,gid_2016_04_15_colmlb_chnmlb_1,Reliever,21
453385,gid_2016_04_20_chnmlb_slnmlb_1,Reliever,7
453385,gid_2016_04_23_chnmlb_cinmlb_1,Reliever,22
453562,gid_2016_04_04_chnmlb_anamlb_1,Starter,89
453562,gid_2016_04_10_chnmlb_arimlb_1,Starter,99
453562,gid_2016_04_16_colmlb_chnmlb_1,Starter,100
453562,gid_2016_04_21_chnmlb_cinmlb_1,Starter,119
453562,gid_2016_04_28_milmlb_chnmlb_1,Starter,92
453646,gid_2016_04_06_lanmlb_sdnmlb_1,Reliever,38
453646,gid_2016_04_09_sdnmlb_colmlb_1,Reliever,35
453646,gid_2016_04_11_sdnmlb_phimlb_1,Reliever,10
453646,gid_2016_04_14_sdnmlb_phimlb_1,Reliever,14
453646,gid_2016_04_15_arimlb_sdnmlb_1,Reliever,1
453646,gid_2016_04_16_arimlb_sdnmlb_1,Reliever,10
453646,gid_2016_04_19_pitmlb_sdnmlb_1,Reliever,20
453646,gid_2016_04_23_slnmlb_sdnmlb_1,Reliever,38
453646,gid_2016_04_25_sdnmlb_sfnmlb_1,Reliever,33
453646,gid_2016_04_29_sdnmlb_lanmlb_1,Reliever,13
455009,gid_2016_04_05_slnmlb_pitmlb_1,Reliever,13
455009,gid_2016_04_06_slnmlb_pitmlb_1,Reliever,14
455009,gid_2016_04_10_slnmlb_atlmlb_1,Reliever,31
455009,gid_2016_04_15_cinmlb_slnmlb_1,Reliever,12
455009,gid_2016_04_16_cinmlb_slnmlb_1,Reliever,18
455009,gid_2016_04_19_chnmlb_slnmlb_1,Reliever,22
455009,gid_2016_04_23_slnmlb_sdnmlb_1,Reliever,9
455009,gid_2016_04_24_slnmlb_sdnmlb_1,Reliever,24
455009,gid_2016_04_27_slnmlb_arimlb_1,Reliever,23
455009,gid_2016_04_30_wasmlb_slnmlb_1,Reliever,23
455374,gid_2016_04_08_phimlb_nynmlb_1,Reliever,17
455374,gid_2016_04_09_phimlb_nynmlb_1,Reliever,10
455374,gid_2016_04_11_miamlb_nynmlb_1,Reliever,39
455374,gid_2016_04_15_nynmlb_clemlb_1,Reliever,16
455374,gid_2016_04_18_nynmlb_phimlb_1,Reliever,20
455374,gid_2016_04_20_nynmlb_phimlb_1,Reliever,27
455374,gid_2016_04_22_nynmlb_atlmlb_1,Reliever,32
455374,gid_2016_04_25_cinmlb_nynmlb_1,Reliever,10
455374,gid_2016_04_29_sfnmlb_nynmlb_1,Reliever,22
456027,gid_2016_04_04_phimlb_cinmlb_1,Reliever,5
456027,gid_2016_04_07_phimlb_cinmlb_1,Reliever,10
456027,gid_2016_04_08_pitmlb_cinmlb_1,Reliever,14
456027,gid_2016_04_10_pitmlb_cinmlb_1,Reliever,21
456027,gid_2016_04_13_cinmlb_chnmlb_1,Reliever,8
456027,gid_2016_04_17_cinmlb_slnmlb_1,Reliever,20
456027,gid_2016_04_18_colmlb_cinmlb_1,Reliever,32
456027,gid_2016_04_20_colmlb_cinmlb_1,Reliever,9
456027,gid_2016_04_22_chnmlb_cinmlb_1,Reliever,4
456027,gid_2016_04_24_chnmlb_cinmlb_1,Reliever,14
456027,gid_2016_04_27_cinmlb_nynmlb_1,Reliever,19
456034,gid_2016_04_05_bosmlb_clemlb_1,Starter,103
456034,gid_2016_04_11_balmlb_bosmlb_1,Starter,104
456034,gid_2016_04_16_tormlb_bosmlb_1,Starter,107
456034,gid_2016_04_21_tbamlb_bosmlb_1,Starter,87
456034,gid_2016_04_26_bosmlb_atlmlb_1,Starter,114
456068,gid_2016_04_25_chamlb_tormlb_1,Starter,113
456124,gid_2016_04_26_houmlb_seamlb_1,Reliever,25
456167,gid_2016_04_08_texmlb_anamlb_1,Starter,88
456167,gid_2016_04_13_texmlb_seamlb_1,Starter,103
456167,gid_2016_04_21_houmlb_texmlb_1,Starter,108
456167,gid_2016_04_26_nyamlb_texmlb_1,Starter,98
456501,gid_2016_04_05_sfnmlb_milmlb_1,Starter,96
456501,gid_2016_04_10_lanmlb_sfnmlb_1,Starter,104
456501,gid_2016_04_16_sfnmlb_lanmlb_1,Starter,109
456501,gid_2016_04_21_arimlb_sfnmlb_1,Starter,83
456501,gid_2016_04_26_sdnmlb_sfnmlb_1,Starter,119
456696,gid_2016_04_04_phimlb_cinmlb_1,Reliever,16
456696,gid_2016_04_06_phimlb_cinmlb_1,Reliever,12
456696,gid_2016_04_08_phimlb_nynmlb_1,Reliever,13
456696,gid_2016_04_09_phimlb_nynmlb_1,Reliever,19
456696,gid_2016_04_12_sdnmlb_phimlb_1,Reliever,17
456696,gid_2016_04_13_sdnmlb_phimlb_1,Reliever,29
456696,gid_2016_04_17_wasmlb_phimlb_1,Reliever,11
456696,gid_2016_04_18_nynmlb_phimlb_1,Reliever,34
456696,gid_2016_04_23_phimlb_milmlb_1,Reliever,31
456696,gid_2016_04_26_phimlb_wasmlb_1,Reliever,20
456696,gid_2016_04_29_clemlb_phimlb_1,Reliever,25
457429,gid_2016_04_04_colmlb_arimlb_1,Reliever,19
457429,gid_2016_04_06_colmlb_arimlb_1,Reliever,7
457429,gid_2016_04_09_sdnmlb_colmlb_1,Reliever,25
457429,gid_2016_04_10_sdnmlb_colmlb_1,Reliever,13
457429,gid_2016_04_14_sfnmlb_colmlb_1,Reliever,19
457429,gid_2016_04_15_colmlb_chnmlb_1,Reliever,12
457429,gid_2016_04_18_colmlb_cinmlb_1,Reliever,24
457429,gid_2016_04_20_colmlb_cinmlb_1,Reliever,1
457429,gid_2016_04_22_lanmlb_colmlb_1,Reliever,1
457429,gid_2016_04_24_lanmlb_colmlb_1,Reliever,9
457429,gid_2016_04_27_pitmlb_colmlb_1,Reliever,21
457732,gid_2016_04_23_phimlb_milmlb_1,Reliever,43
457732,gid_2016_04_29_clemlb_phimlb_1,Reliever,26
457732,gid_2016_04_30_clemlb_phimlb_1,Reliever,8
457768,gid_2016_04_05_detmlb_miamlb_1,Reliever,19
457768,gid_2016_04_07_miamlb_wasmlb_1,Reliever,48
457768,gid_2016_04_11_miamlb_nynmlb_1,Reliever,10
457768,gid_2016_04_13_miamlb_nynmlb_1,Reliever,15
457768,gid_2016_04_15_atlmlb_miamlb_1,Reliever,9
457768,gid_2016_04_17_atlmlb_miamlb_1,Reliever,3
457768,gid_2016_04_18_wasmlb_miamlb_1,Reliever,13
457768,gid_2016_04_20_wasmlb_miamlb_1,Reliever,12
457768,gid_2016_04_23_miamlb_sfnmlb_1,Reliever,15
457768,gid_2016_04_24_miamlb_sfnmlb_1,Reliever,7
457768,gid_2016_04_26_miamlb_lanmlb_1,Reliever,3
457768,gid_2016_04_27_miamlb_lanmlb_1,Reliever,4
457768,gid_2016_04_30_miamlb_milmlb_1,Reliever,6
457779,gid_2016_04_27_sdnmlb_sfnmlb_1,Reliever,19
457918,gid_2016_04_06_tormlb_tbamlb_1,Starter,89
457918,gid_2016_04_13_nyamlb_tormlb_1,Starter,101
457918,gid_2016_04_18_tormlb_bosmlb_1,Starter,93
457918,gid_2016_04_23_oakmlb_tormlb_1,Starter,92
457918,gid_2016_04_30_tormlb_tbamlb_1,Starter,106
458006,gid_2016_04_05_chamlb_oakmlb_1,Reliever,18
458006,gid_2016_04_07_chamlb_oakmlb_1,Reliever,7
458006,gid_2016_04_09_clemlb_chamlb_1,Reliever,21
458006,gid_2016_04_11_chamlb_minmlb_1,Reliever,10
458006,gid_2016_04_14_chamlb_minmlb_1,Reliever,24
458006,gid_2016_04_17_chamlb_tbamlb_1,Reliever,12
458006,gid_2016_04_19_anamlb_chamlb_1,Reliever,8
458006,gid_2016_04_22_texmlb_chamlb_1,Reliever,9
458006,gid_2016_04_23_texmlb_chamlb_1,Reliever,13
458006,gid_2016_04_25_chamlb_tormlb_1,Reliever,9
458006,gid_2016_04_30_chamlb_balmlb_1,Reliever,14
458537,gid_2016_04_06_slnmlb_pitmlb_1,Reliever,20
458537,gid_2016_04_12_pitmlb_detmlb_1,Reliever,34
458537,gid_2016_04_13_detmlb_pitmlb_1,Reliever,30
458584,gid_2016_04_08_tbamlb_balmlb_1,Reliever,9
458584,gid_2016_04_12_clemlb_tbamlb_1,Reliever,10
458584,gid_2016_04_15_chamlb_tbamlb_1,Reliever,7
458584,gid_2016_04_16_chamlb_tbamlb_1,Reliever,20
458584,gid_2016_04_21_tbamlb_bosmlb_1,Reliever,23
458584,gid_2016_04_23_tbamlb_nyamlb_1,Reliever,18
458584,gid_2016_04_25_balmlb_tbamlb_1,Reliever,8
458584,gid_2016_04_26_balmlb_tbamlb_1,Reliever,2
458584,gid_2016_04_30_tormlb_tbamlb_1,Reliever,9
458677,gid_2016_04_05_detmlb_miamlb_1,Reliever,17
458677,gid_2016_04_06_detmlb_miamlb_1,Reliever,17
458677,gid_2016_04_08_nyamlb_detmlb_1,Reliever,15
458677,gid_2016_04_12_pitmlb_detmlb_1,Reliever,4
458677,gid_2016_04_13_detmlb_pitmlb_1,Reliever,12
458677,gid_2016_04_16_detmlb_houmlb_1,Reliever,8
458677,gid_2016_04_20_detmlb_kcamlb_1,Reliever,13
458677,gid_2016_04_22_clemlb_detmlb_1,Reliever,28
458677,gid_2016_04_25_oakmlb_detmlb_1,Reliever,10
458677,gid_2016_04_27_oakmlb_detmlb_1,Reliever,6
458677,gid_2016_04_29_detmlb_minmlb_1,Reliever,23
458678,gid_2016_04_19_arimlb_sfnmlb_1,Reliever,20
458678,gid_2016_04_22_miamlb_sfnmlb_1,Reliever,11
458678,gid_2016_04_27_sdnmlb_sfnmlb_1,Reliever,4
458678,gid_2016_04_29_sfnmlb_nynmlb_1,Reliever,50
458708,gid_2016_04_16_nynmlb_clemlb_1,Starter,75
458708,gid_2016_04_22_clemlb_detmlb_1,Starter,85
458708,gid_2016_04_27_clemlb_minmlb_1,Starter,65
459429,gid_2016_04_06_colmlb_arimlb_1,Reliever,17
459429,gid_2016_04_10_sdnmlb_colmlb_1,Reliever,13
459429,gid_2016_04_13_sfnmlb_colmlb_1,Reliever,20
459429,gid_2016_04_17_colmlb_chnmlb_1,Reliever,14
459429,gid_2016_04_22_lanmlb_colmlb_1,Reliever,9
459429,gid_2016_04_24_lanmlb_colmlb_1,Reliever,34
459429,gid_2016_04_27_pitmlb_colmlb_1,Reliever,23
459429,gid_2016_04_30_colmlb_arimlb_1,Reliever,20
459987,gid_2016_04_25_nyamlb_texmlb_1,Starter,96
460024,gid_2016_04_03_nynmlb_kcamlb_1,Reliever,4
460024,gid_2016_04_05_nynmlb_kcamlb_1,Reliever,12
460024,gid_2016_04_08_minmlb_kcamlb_1,Reliever,10
460024,gid_2016_04_10_minmlb_kcamlb_1,Reliever,11
460024,gid_2016_04_12_kcamlb_houmlb_1,Reliever,15
460024,gid_2016_04_13_kcamlb_houmlb_1,Reliever,15
460024,gid_2016_04_19_detmlb_kcamlb_1,Reliever,14
460024,gid_2016_04_20_detmlb_kcamlb_1,Reliever,7
460024,gid_2016_04_22_balmlb_kcamlb_1,Reliever,23
460024,gid_2016_04_27_kcamlb_anamlb_1,Reliever,17
460024,gid_2016_04_29_kcamlb_seamlb_1,Reliever,17
460059,gid_2016_04_09_nyamlb_detmlb_1,Starter,74
460059,gid_2016_04_15_detmlb_houmlb_1,Starter,104
460059,gid_2016_04_21_detmlb_kcamlb_1,Starter,104
460059,gid_2016_04_26_oakmlb_detmlb_1,Starter,100
460283,gid_2016_04_03_nynmlb_kcamlb_1,Reliever,11
460283,gid_2016_04_08_phimlb_nynmlb_1,Reliever,8
460283,gid_2016_04_11_miamlb_nynmlb_1,Reliever,16
460283,gid_2016_04_12_miamlb_nynmlb_1,Reliever,4
460283,gid_2016_04_13_miamlb_nynmlb_1,Reliever,19
460283,gid_2016_04_17_nynmlb_clemlb_1,Reliever,6
460283,gid_2016_04_20_nynmlb_phimlb_1,Reliever,8
